path,file_type,area,category,deep_reviewed,feature_mapping,live_mock_static_stub,notes
src/types/notification.types.ts,source_support,frontend,types,false,notifications,implemented_live,Notification types
src/types/onboarding.types.ts,source_support,frontend,types,false,onboarding,implemented_live,Onboarding step types
src/types/payment.types.ts,source_support,frontend,types,false,payments,implemented_live,Payment types (Razorpay)
src/types/seo.types.ts,source_support,frontend,types,false,seo,implemented_live,SEO meta types
src/types/ui.types.ts,source_support,frontend,types,false,ui,implemented_live,UI component types
src/utils/index.ts,source_support,frontend,utils,false,exports,implemented_live,Re-exports utilities
src/utils/errors/index.ts,source_support,frontend,error_handling,false,api_client,implemented_live,Error code canonicalization; canonical error map
src/utils/helpers/index.ts,source_support,frontend,utils,false,exports,implemented_live,Re-exports helpers
src/utils/helpers/collection.helpers.ts,source_support,frontend,utils,false,data,implemented_live,Array/collection utilities
src/utils/helpers/date.helpers.ts,source_support,frontend,utils,false,data,implemented_live,Date formatting utilities
src/utils/helpers/number.helpers.ts,source_support,frontend,utils,false,data,implemented_live,Number formatting utilities
src/utils/helpers/react.helpers.ts,source_support,frontend,utils,false,ui,implemented_live,React utility helpers
src/utils/helpers/string.helpers.ts,source_support,frontend,utils,false,data,implemented_live,String utilities
src/utils/security.ts,source_support,frontend,security,false,auth,implemented_live,Frontend security utilities
src/utils/testing.utils.ts,source_support,frontend,testing,false,tests,implemented_live,Test utility helpers
src/utils/validators/index.ts,source_support,frontend,validation,false,forms,implemented_live,Re-exports validators
src/utils/validators/validators.ts,source_support,frontend,validation,false,forms,implemented_live,Custom validation functions
src/# list_network_requests response.txt,docs,frontend,misc,false,unknown,dead_abandoned,Misnamed file — appears to be a stray test/debug artifact
server/src/index.ts,source_executable,backend,entry_point,false,app_bootstrap,implemented_live,Express app entry; registers all routes
server/src/config/index.ts,source_executable,backend,config,false,app_config,implemented_live,App config from env vars
server/src/config/env.validation.ts,source_support,backend,config,false,env_validation,implemented_live,Environment variable validation with zod
server/src/lib/prisma.ts,source_executable,backend,database,false,db_client,implemented_live,Prisma client singleton
server/src/lib/websocket.ts,source_executable,backend,websocket,false,real_time,implemented_live,ws WebSocket server setup
server/src/lib/errors.ts,source_support,backend,error_handling,false,api_errors,implemented_live,Error class definitions
server/src/lib/logger.ts,source_support,backend,logging,false,logging,implemented_live,Winston logger setup
server/src/lib/response.ts,source_support,backend,api,false,api_responses,implemented_live,Standard response helpers (sendSuccess/sendError)
server/src/lib/upload.ts,source_support,backend,file_upload,false,media_upload,implemented_live,Multer file upload config
server/src/lib/async-handler.ts,source_support,backend,error_handling,false,middleware,implemented_live,Async express handler wrapper
server/src/lib/dev-login.ts,source_executable,backend,auth,false,dev_auth,stubbed,Dev login helper for test accounts
server/src/middleware/auth.middleware.ts,source_executable,backend,auth,false,authentication,implemented_live,JWT verification middleware
server/src/middleware/rbac.middleware.ts,source_executable,backend,auth,false,authorization,implemented_live,Role-based access control middleware
server/src/middleware/error.ts,source_executable,backend,error_handling,false,error_handling,implemented_live,Global Express error handler
server/src/middleware/security.middleware.ts,source_executable,backend,security,false,security,implemented_live,Helmet + CORS + rate limiting
server/src/middleware/request-context.ts,source_executable,backend,middleware,false,request_context,implemented_live,Request ID / context middleware
server/src/middleware/upload.middleware.ts,source_executable,backend,file_upload,false,media_upload,implemented_live,Upload middleware wrapper
server/src/middleware/user-rate-limit.middleware.ts,source_executable,backend,security,false,rate_limiting,implemented_live,Per-user rate limit middleware
server/src/modules/auth/auth.controller.ts,source_executable,backend,auth,true,authentication,implemented_live,Login/register/refresh/logout with bcrypt + JWT; Prisma; httpOnly cookie for refresh
server/src/modules/auth/auth.routes.ts,source_executable,backend,auth,false,authentication,implemented_live,Auth route definitions
server/src/modules/auth/auth.types.ts,source_support,backend,auth,false,authentication,implemented_live,Auth TypeScript types
server/src/modules/auth/auth.validator.ts,source_support,backend,auth,false,authentication,implemented_live,Zod validators for auth endpoints
server/src/modules/auth/auth-audit.service.ts,source_executable,backend,auth,false,audit_logging,implemented_live,Auth audit/event logging service
server/src/modules/auth/tokens.service.ts,source_executable,backend,auth,false,authentication,implemented_live,JWT token creation/verification service
server/src/modules/users/users.controller.ts,source_executable,backend,users,false,user_management,implemented_live,User profile CRUD; dashboard stats endpoint
server/src/modules/users/users.service.ts,source_executable,backend,users,false,user_management,implemented_live,User business logic
server/src/modules/users/users.types.ts,source_support,backend,users,false,user_management,implemented_live,User types
server/src/modules/users/users.validator.ts,source_support,backend,users,false,user_management,implemented_live,User validation schemas
server/src/modules/therapy/therapy.controller.ts,source_executable,backend,therapy,false,therapy_booking,partially_wired,Therapy CRUD; some endpoints may be stubbed
server/src/modules/therapy/therapy.service.ts,source_executable,backend,therapy,true,therapy_booking,stubbed,"Contains only // TODO: Implement therapy service"
server/src/modules/therapy/therapy.types.ts,source_support,backend,therapy,false,therapy_booking,schema_only,Therapy TypeScript types
server/src/modules/therapy/therapy.validator.ts,source_support,backend,therapy,false,therapy_booking,schema_only,Therapy zod validators
server/src/modules/health-tools/health-tools.controller.ts,source_executable,backend,health_tools,false,mood_journal_meditation,implemented_live,Mood/journal/meditation CRUD endpoints
server/src/modules/health-tools/health-tools.service.ts,source_executable,backend,health_tools,false,mood_journal_meditation,implemented_live,Health tools business logic with Prisma
server/src/modules/health-tools/health-tools.types.ts,source_support,backend,health_tools,false,mood_journal_meditation,implemented_live,Health tools types
server/src/modules/health-tools/health-tools.validator.ts,source_support,backend,health_tools,false,mood_journal_meditation,implemented_live,Health tools validators
server/src/modules/notifications/notifications.controller.ts,source_executable,backend,notifications,false,notifications,implemented_live,Notification CRUD
server/src/modules/notifications/notifications.service.ts,source_executable,backend,notifications,false,notifications,implemented_live,Notification service with Prisma
server/src/modules/notifications/notifications.types.ts,source_support,backend,notifications,false,notifications,implemented_live,Notification types
server/src/modules/notifications/notifications.validator.ts,source_support,backend,notifications,false,notifications,implemented_live,Notification validators
server/src/modules/blog/blog.controller.ts,source_executable,backend,blog,false,blog,backend_only,Blog CRUD API; no frontend API wiring
server/src/modules/blog/blog.service.ts,source_executable,backend,blog,false,blog,backend_only,Blog service; Prisma
server/src/modules/blog/blog.types.ts,source_support,backend,blog,false,blog,backend_only,Blog types
server/src/modules/blog/blog.validator.ts,source_support,backend,blog,false,blog,backend_only,Blog validators
server/src/modules/payments/payments.controller.ts,source_executable,backend,payments,false,payments,backend_only,Razorpay payment endpoints
server/src/modules/payments/payments.service.ts,source_executable,backend,payments,false,payments,backend_only,Payment service; Razorpay keys optional
server/src/modules/payments/payments.types.ts,source_support,backend,payments,false,payments,backend_only,Payment types
server/src/modules/payments/payments.validator.ts,source_support,backend,payments,false,payments,backend_only,Payment validators
server/src/modules/admin/admin.controller.ts,source_executable,backend,admin,false,admin,backend_only,Admin management endpoints
server/src/modules/admin/admin.service.ts,source_executable,backend,admin,false,admin,backend_only,Admin service
server/src/modules/admin/admin.types.ts,source_support,backend,admin,false,admin,backend_only,Admin types
server/src/modules/admin/admin.validator.ts,source_support,backend,admin,false,admin,backend_only,Admin validators
server/src/modules/ai/ai.controller.ts,source_executable,backend,ai,false,ai_features,stubbed,AI/LLM integration; OpenAI key optional
server/src/modules/ai/ai.service.ts,source_executable,backend,ai,false,ai_features,stubbed,AI service; requires OPENAI_API_KEY
server/src/modules/ai/ai.types.ts,source_support,backend,ai,false,ai_features,stubbed,AI types
server/src/modules/ai/ai.validator.ts,source_support,backend,ai,false,ai_features,stubbed,AI validators
server/src/modules/astrology/astrology.controller.ts,source_executable,backend,astrology,false,astrology,backend_only,Astrology consultation endpoints
server/src/modules/astrology/astrology.service.ts,source_executable,backend,astrology,false,astrology,backend_only,Astrology service
server/src/modules/astrology/astrology.types.ts,source_support,backend,astrology,false,astrology,backend_only,Astrology types
server/src/modules/astrology/astrology.validator.ts,source_support,backend,astrology,false,astrology,backend_only,Astrology validators
server/src/modules/community/community.controller.ts,source_executable,backend,community,false,community,backend_only,Community/social endpoints
server/src/modules/community/community.service.ts,source_executable,backend,community,false,community,backend_only,Community service
server/src/modules/community/community.types.ts,source_support,backend,community,false,community,backend_only,Community types
server/src/modules/community/community.validator.ts,source_support,backend,community,false,community,backend_only,Community validators
server/src/modules/corporate/corporate.controller.ts,source_executable,backend,corporate,false,corporate_wellness,stubbed,Corporate wellness endpoints; returns empty
server/src/modules/corporate/corporate.service.ts,source_executable,backend,corporate,false,corporate_wellness,stubbed,Corporate service stub
server/src/modules/corporate/corporate.types.ts,source_support,backend,corporate,false,corporate_wellness,stubbed,Corporate types
server/src/modules/corporate/corporate.validator.ts,source_support,backend,corporate,false,corporate_wellness,stubbed,Corporate validators
server/src/modules/courses/courses.controller.ts,source_executable,backend,courses,false,courses,backend_only,Courses CRUD endpoints
server/src/modules/courses/courses.service.ts,source_executable,backend,courses,false,courses,backend_only,Courses service
server/src/modules/courses/courses.types.ts,source_support,backend,courses,false,courses,backend_only,Courses types
server/src/modules/courses/courses.validator.ts,source_support,backend,courses,false,courses,backend_only,Courses validators
server/src/modules/events/events.controller.ts,source_executable,backend,events,false,events,backend_only,Events CRUD endpoints
server/src/modules/events/events.service.ts,source_executable,backend,events,false,events,backend_only,Events service
server/src/modules/events/events.types.ts,source_support,backend,events,false,events,backend_only,Events types
server/src/modules/events/events.validator.ts,source_support,backend,events,false,events,backend_only,Events validators
server/src/modules/careers/careers.controller.ts,source_executable,backend,careers,false,careers,backend_only,Careers/jobs endpoints
server/src/modules/careers/careers.service.ts,source_executable,backend,careers,false,careers,backend_only,Careers service
server/src/modules/careers/careers.types.ts,source_support,backend,careers,false,careers,backend_only,Careers types
server/src/modules/careers/careers.validator.ts,source_support,backend,careers,false,careers,backend_only,Careers validators
server/src/modules/ngo/ngo.controller.ts,source_executable,backend,ngo,false,ngo_partnerships,backend_only,NGO program endpoints; returns empty placeholder
server/src/modules/ngo/ngo.service.ts,source_executable,backend,ngo,false,ngo_partnerships,backend_only,NGO service
server/src/modules/ngo/ngo.types.ts,source_support,backend,ngo,false,ngo_partnerships,backend_only,NGO types
server/src/modules/ngo/ngo.validator.ts,source_support,backend,ngo,false,ngo_partnerships,backend_only,NGO validators
server/src/modules/shop/shop.controller.ts,source_executable,backend,shop,false,ecommerce,backend_only,Shop/product endpoints
server/src/modules/shop/shop.service.ts,source_executable,backend,shop,false,ecommerce,backend_only,Shop service
server/src/modules/shop/shop.types.ts,source_support,backend,shop,false,ecommerce,backend_only,Shop types
server/src/modules/shop/shop.validator.ts,source_support,backend,shop,false,ecommerce,backend_only,Shop validators
server/src/modules/health/health.routes.ts,source_executable,backend,health_check,false,ops,implemented_live,GET /health endpoint
server/src/controllers/admin.controller.ts,source_executable,backend,admin,false,admin,duplicate,Legacy top-level controller; superseded by modules/admin/
server/src/controllers/ai.controller.ts,source_executable,backend,ai,false,ai_features,duplicate,Legacy top-level controller; superseded by modules/ai/
server/src/controllers/auth.controller.ts,source_executable,backend,auth,false,authentication,duplicate,Legacy top-level controller; superseded by modules/auth/
server/src/controllers/blog.controller.ts,source_executable,backend,blog,false,blog,duplicate,Legacy top-level controller; superseded by modules/blog/
server/src/controllers/community.controller.ts,source_executable,backend,community,false,community,duplicate,Legacy top-level controller; superseded by modules/community/
server/src/controllers/courses.controller.ts,source_executable,backend,courses,false,courses,duplicate,Legacy top-level controller; superseded by modules/courses/
server/src/controllers/health-tools.controller.ts,source_executable,backend,health_tools,false,mood_journal_meditation,duplicate,Legacy top-level controller; superseded by modules/health-tools/
server/src/controllers/notifications.controller.ts,source_executable,backend,notifications,false,notifications,duplicate,Legacy top-level controller; superseded by modules/notifications/
server/src/controllers/payments.controller.ts,source_executable,backend,payments,false,payments,duplicate,Legacy top-level controller; superseded by modules/payments/
server/src/controllers/placeholders.controller.ts,source_executable,backend,misc,true,multiple_features,stubbed,Returns empty arrays for careers/corporate/events/ngo/shop — explicit stub
server/src/controllers/therapy.controller.ts,source_executable,backend,therapy,false,therapy_booking,duplicate,Legacy top-level controller; superseded by modules/therapy/
server/src/controllers/users.controller.ts,source_executable,backend,users,false,user_management,duplicate,Legacy top-level controller; superseded by modules/users/
server/src/routes/index.ts,source_executable,backend,routing,false,all_routes,implemented_live,Master route registry
server/src/routes/auth.ts,source_executable,backend,routing,false,authentication,implemented_live,Auth route wiring
server/src/routes/users.ts,source_executable,backend,routing,false,user_management,implemented_live,Users route wiring
server/src/routes/therapy.ts,source_executable,backend,routing,false,therapy_booking,partially_wired,Therapy routes; service is TODO stub
server/src/routes/health-tools.ts,source_executable,backend,routing,false,mood_journal_meditation,implemented_live,Health tools routes
server/src/routes/notifications.ts,source_executable,backend,routing,false,notifications,implemented_live,Notifications routes
server/src/routes/blog.ts,source_executable,backend,routing,false,blog,backend_only,Blog routes
server/src/routes/payments.ts,source_executable,backend,routing,false,payments,backend_only,Payment routes
server/src/routes/admin.ts,source_executable,backend,routing,false,admin,backend_only,Admin routes
server/src/routes/ai.ts,source_executable,backend,routing,false,ai_features,stubbed,AI routes
server/src/routes/astrology.ts,source_executable,backend,routing,false,astrology,backend_only,Astrology routes
server/src/routes/community.ts,source_executable,backend,routing,false,community,backend_only,Community routes
server/src/routes/corporate.ts,source_executable,backend,routing,false,corporate_wellness,stubbed,Corporate routes
server/src/routes/courses.ts,source_executable,backend,routing,false,courses,backend_only,Courses routes
server/src/routes/events.ts,source_executable,backend,routing,false,events,backend_only,Events routes
server/src/routes/careers.ts,source_executable,backend,routing,false,careers,backend_only,Careers routes
server/src/routes/ngo.ts,source_executable,backend,routing,false,ngo_partnerships,backend_only,NGO routes
server/src/routes/shop.ts,source_executable,backend,routing,false,ecommerce,backend_only,Shop routes
server/src/routes/health.ts,source_executable,backend,routing,false,health_check,implemented_live,Health check route
server/src/routes/dev-helper.ts,source_executable,backend,dev_tools,false,development,stubbed,Dev helper routes (conditional on ENABLE_DEV_ROUTES)
server/src/routes/dev-login.ts,source_executable,backend,dev_tools,false,development,stubbed,Dev login route for test accounts
server/src/routes/test.ts,source_executable,backend,dev_tools,false,testing,dead_abandoned,Test routes; likely dev-only dead code
server/src/routes/test-new.ts,source_executable,backend,dev_tools,false,testing,dead_abandoned,Alternate test routes; dead code
server/src/services/ai-event-logger.service.ts,source_executable,backend,logging,false,audit_logging,implemented_live,AI/ML event logging service
server/src/services/cache.service.ts,source_executable,backend,caching,false,performance,stubbed,In-memory cache service; no Redis
server/src/services/email.service.ts,source_executable,backend,email,false,notifications,stubbed,Email service; provider=console in dev; no real provider configured
server/src/services/queue.service.ts,source_executable,backend,async_jobs,false,background_jobs,stubbed,Job queue service; in-memory only
server/src/services/storage.service.ts,source_executable,backend,file_storage,false,media_upload,stubbed,File storage service; memory provider only; S3 optional
server/src/services/tokens.service.ts,source_executable,backend,auth,false,authentication,duplicate,Duplicate of modules/auth/tokens.service.ts
server/src/shared/contracts/api.contracts.ts,source_support,shared,contracts,false,all_features,implemented_live,Shared API response envelope type guard (used by frontend)
server/src/shared/contracts/auth.contracts.ts,source_support,shared,contracts,false,authentication,implemented_live,Shared auth contract types
server/src/shared/contracts/websocket.contracts.ts,source_support,shared,contracts,false,real_time,implemented_live,WebSocket message type contracts (used by frontend ws service)
server/src/shared/contracts/index.ts,source_support,shared,contracts,false,exports,implemented_live,Re-exports contracts
server/src/shared/constants/error-codes.ts,source_support,shared,constants,false,error_handling,implemented_live,Canonical error code constants
server/src/shared/middleware/role.middleware.ts,source_support,backend,auth,false,authorization,implemented_live,Role check middleware
server/src/shared/middleware/validate.middleware.ts,source_support,backend,validation,false,api_validation,implemented_live,Zod request validation middleware
server/src/shared/types/express.d.ts,source_support,backend,types,false,express_augmentation,implemented_live,Express request type augmentation
server/src/shared/utils/api-error.ts,source_support,backend,error_handling,false,api_errors,implemented_live,ApiError class
server/src/shared/utils/api-response.ts,source_support,backend,api,false,api_responses,implemented_live,ApiResponse helpers
server/src/shared/utils/async-handler.ts,source_support,backend,error_handling,false,middleware,duplicate,Duplicate of lib/async-handler.ts
server/src/shared/utils/hash.ts,source_support,backend,security,false,auth,implemented_live,IP hashing utility
server/src/shared/utils/pagination.ts,source_support,backend,api,false,data_fetching,implemented_live,Cursor/offset pagination utilities
server/src/validators/admin.validator.ts,source_support,backend,validation,false,admin,duplicate,Legacy top-level validator; superseded by modules/admin/
server/src/validators/ai.validator.ts,source_support,backend,validation,false,ai_features,duplicate,Legacy top-level validator
server/src/validators/auth.validator.ts,source_support,backend,validation,false,authentication,duplicate,Legacy top-level validator
server/src/validators/blog.validator.ts,source_support,backend,validation,false,blog,duplicate,Legacy top-level validator
server/src/validators/community.validator.ts,source_support,backend,validation,false,community,duplicate,Legacy top-level validator
server/src/validators/courses.validator.ts,source_support,backend,validation,false,courses,duplicate,Legacy top-level validator
server/src/validators/health-tools.validator.ts,source_support,backend,validation,false,mood_journal_meditation,duplicate,Legacy top-level validator
server/src/validators/notifications.validator.ts,source_support,backend,validation,false,notifications,duplicate,Legacy top-level validator
server/src/validators/payments.validator.ts,source_support,backend,validation,false,payments,duplicate,Legacy top-level validator
server/src/validators/placeholders.validator.ts,source_support,backend,validation,false,misc,duplicate,Legacy top-level placeholder validator
server/src/validators/therapy.validator.ts,source_support,backend,validation,false,therapy_booking,duplicate,Legacy top-level validator
server/src/validators/users.validator.ts,source_support,backend,validation,false,user_management,duplicate,Legacy top-level validator
server/prisma/schema.prisma,migration_schema,backend,database,true,all_features,schema_only,Full Prisma schema; models: User/Session/Payment/MoodEntry/JournalEntry/MeditationLog/Notification etc; 2 migrations
server/prisma/migrations/20260303042000_init/migration.sql,migration_schema,backend,database,false,all_features,schema_only,Second migration SQL (latest)
server/prisma/migrations/20260228143218_init/migration.sql,migration_schema,backend,database,false,all_features,schema_only,First/initial migration SQL
server/prisma/migrations/migration_lock.toml,config,backend,database,false,database,implemented_live,Prisma migration lock file
server/prisma/seed-dev.ts,scripts,backend,database,false,development,implemented_live,Dev seed script for test data
package.json,config,root,build_config,true,app_bootstrap,implemented_live,Frontend deps + scripts; React 19 + Vite 7 + Radix + Framer Motion + GSAP; NO React Query or Zustand
package-lock.json,generated,root,build_config,false,app_bootstrap,implemented_live,Frontend lockfile
server/package.json,config,backend,build_config,true,app_bootstrap,implemented_live,Backend deps; Express + Prisma + bcrypt + ws + Winston; NO Socket.io
server/package-lock.json,generated,backend,build_config,false,app_bootstrap,implemented_live,Backend lockfile
tsconfig.json,config,root,typescript,false,type_checking,implemented_live,Root TypeScript config
tsconfig.app.json,config,root,typescript,false,type_checking,implemented_live,App TypeScript config (vite/client types)
tsconfig.node.json,config,root,typescript,false,type_checking,implemented_live,Node TypeScript config (vite.config.ts)
tsconfig.test.json,config,root,typescript,false,type_checking,implemented_live,Playwright test TypeScript config
vite.config.ts,config,root,build_config,true,build,implemented_live,Vite config; manual chunk splitting (vendor/animation/three-core/ui); proxy /api → localhost:3000
eslint.config.js,config,root,code_quality,false,linting,implemented_live,ESLint flat config with TypeScript + React hooks + a11y rules
tailwind.config.js,config,root,styling,false,styles,implemented_live,Tailwind CSS config; custom Soul Yatri design tokens
postcss.config.js,config,root,styling,false,styles,implemented_live,PostCSS config for Tailwind
commitlint.config.js,config,root,code_quality,false,git,implemented_live,Conventional commits enforcement
components.json,config,root,ui,false,ui_primitives,implemented_live,shadcn/ui configuration
playwright.config.ts,config,root,testing,false,tests,implemented_live,Playwright config; base URL localhost:5173
Dockerfile,infra,root,deployment,true,deployment,implemented_live,Multi-stage Docker build; node:20-alpine; nginx for frontend; backend service
docker-compose.yml,infra,root,deployment,true,deployment,implemented_live,PostgreSQL 16 + frontend (nginx:80) + backend (3000); hardcoded kimi/kimi_secret DB creds
vercel.json,infra,root,deployment,true,deployment,implemented_live,SPA wildcard rewrite (frontend only)
nginx.conf,infra,root,deployment,false,deployment,implemented_live,nginx static file serving config
.env.example,config,root,environment,true,env_config,implemented_live,Frontend env template; VITE_AUTH_BYPASS=true VITE_ENABLE_MOCK_AUTH=true ⚠️
.env.local,config,root,environment,false,env_config,implemented_live,⚠️ LOCAL ENV FILE COMMITTED — should be in .gitignore
.env.production,config,root,environment,false,env_config,implemented_live,Production env placeholder
server/.env.example,config,backend,environment,true,env_config,implemented_live,Server env template; Razorpay/Email/AI/Daily.co all commented optional
server/.env.production,config,backend,environment,false,env_config,implemented_live,Server production env placeholder
.gitignore,config,root,vcs,false,ops,implemented_live,Git ignore file; .env.local should be here but committed anyway
.prettierrc,config,root,code_quality,false,formatting,implemented_live,Prettier formatting config
.prettierignore,config,root,code_quality,false,formatting,implemented_live,Prettier ignore patterns
.huskyrc,config,root,code_quality,false,git_hooks,implemented_live,Husky git hooks config
.dockerignore,config,root,deployment,false,deployment,implemented_live,Docker ignore patterns
.vercelignore,config,root,deployment,false,deployment,implemented_live,Vercel ignore patterns
.github/workflows/build.yml,infra,ci_cd,automation,true,ci_cd,implemented_live,CI: install + lint + build (node 18/20 matrix); uploads dist artifact; npm audit
.github/workflows/quality.yml,infra,ci_cd,automation,true,ci_cd,implemented_live,CI: type-check + lint (lint failures silenced with || true)
.husky/pre-commit,config,root,git_hooks,false,code_quality,implemented_live,Pre-commit hook (runs lint/format)
.husky/commit-msg,config,root,git_hooks,false,code_quality,implemented_live,Commit message validation (commitlint)
index.html,static_asset,root,entry_point,false,app_bootstrap,implemented_live,Vite HTML entry; loads React root
README.md,docs,root,documentation,false,all_features,docs_only,Project README; significant drift from code reality (wrong stack claims)
agentprompt.txt,docs,root,ai_tooling,false,ai_tools,docs_only,AI agent instructions file
skills-lock.json,config,root,ai_tooling,false,ai_tools,implemented_live,AI skills lock file
tests/example.spec.ts,tests,root,testing,false,e2e_tests,stubbed,Single placeholder Playwright test; effectively no coverage
scripts/check-bundle-budgets.js,scripts,root,build_tooling,false,build_quality,implemented_live,Bundle size budget checker; reads dist/
scripts/responsive-audit.mjs,scripts,root,build_tooling,false,ux_quality,implemented_live,Playwright-based responsive UI audit script
.kiro/skills/ab-test-setup,docs,ai_tooling,skills,false,marketing,docs_only,AB test setup skill prompt
.kiro/skills/ad-creative,docs,ai_tooling,skills,false,marketing,docs_only,Ad creative skill prompt
.kiro/skills/ai-seo,docs,ai_tooling,skills,false,seo,docs_only,AI SEO skill prompt
.kiro/skills/analytics-tracking,docs,ai_tooling,skills,false,analytics,docs_only,Analytics tracking skill prompt
.kiro/skills/churn-prevention,docs,ai_tooling,skills,false,marketing,docs_only,Churn prevention skill
.kiro/skills/cold-email,docs,ai_tooling,skills,false,marketing,docs_only,Cold email skill
.kiro/skills/competitor-alternatives,docs,ai_tooling,skills,false,marketing,docs_only,Competitor analysis skill
.kiro/skills/content-strategy,docs,ai_tooling,skills,false,marketing,docs_only,Content strategy skill
.kiro/skills/copy-editing,docs,ai_tooling,skills,false,marketing,docs_only,Copy editing skill
.kiro/skills/copywriting,docs,ai_tooling,skills,false,marketing,docs_only,Copywriting skill
.kiro/skills/email-sequence,docs,ai_tooling,skills,false,marketing,docs_only,Email sequence skill
.kiro/skills/form-cro,docs,ai_tooling,skills,false,cro,docs_only,Form CRO skill
.kiro/skills/free-tool-strategy,docs,ai_tooling,skills,false,marketing,docs_only,Free tool strategy skill
.kiro/skills/launch-strategy,docs,ai_tooling,skills,false,marketing,docs_only,Launch strategy skill
.kiro/skills/marketing-ideas,docs,ai_tooling,skills,false,marketing,docs_only,Marketing ideas skill
.kiro/skills/marketing-psychology,docs,ai_tooling,skills,false,marketing,docs_only,Marketing psychology skill
.kiro/skills/onboarding-cro,docs,ai_tooling,skills,false,cro,docs_only,Onboarding CRO skill
.kiro/skills/page-cro,docs,ai_tooling,skills,false,cro,docs_only,Page CRO skill
.kiro/skills/paid-ads,docs,ai_tooling,skills,false,marketing,docs_only,Paid ads skill
.kiro/skills/paywall-upgrade-cro,docs,ai_tooling,skills,false,cro,docs_only,Paywall upgrade CRO skill
.kiro/skills/popup-cro,docs,ai_tooling,skills,false,cro,docs_only,Popup CRO skill
.kiro/skills/pricing-strategy,docs,ai_tooling,skills,false,marketing,docs_only,Pricing strategy skill
.kiro/skills/product-marketing-context,docs,ai_tooling,skills,false,marketing,docs_only,Product marketing context
.kiro/skills/programmatic-seo,docs,ai_tooling,skills,false,seo,docs_only,Programmatic SEO skill
.kiro/skills/referral-program,docs,ai_tooling,skills,false,marketing,docs_only,Referral program skill
.kiro/skills/revops,docs,ai_tooling,skills,false,marketing,docs_only,RevOps skill
.kiro/skills/sales-enablement,docs,ai_tooling,skills,false,marketing,docs_only,Sales enablement skill
.kiro/skills/schema-markup,docs,ai_tooling,skills,false,seo,docs_only,Schema markup skill
.kiro/skills/seo-audit,docs,ai_tooling,skills,false,seo,docs_only,SEO audit skill
.kiro/skills/signup-flow-cro,docs,ai_tooling,skills,false,cro,docs_only,Signup flow CRO skill
.kiro/skills/site-architecture,docs,ai_tooling,skills,false,seo,docs_only,Site architecture skill
.kiro/skills/social-content,docs,ai_tooling,skills,false,marketing,docs_only,Social content skill
.qwen/skills/ab-test-setup,docs,ai_tooling,skills,false,marketing,duplicate,Mirror of .kiro/skills/ab-test-setup
.qwen/skills/ad-creative,docs,ai_tooling,skills,false,marketing,duplicate,Mirror of .kiro/skills/ad-creative
.qwen/skills/ai-seo,docs,ai_tooling,skills,false,seo,duplicate,Mirror of .kiro/skills/ai-seo
.qwen/skills/analytics-tracking,docs,ai_tooling,skills,false,analytics,duplicate,Mirror of .kiro/skills/analytics-tracking
.qwen/skills/churn-prevention,docs,ai_tooling,skills,false,marketing,duplicate,Mirror skill
.qwen/skills/cold-email,docs,ai_tooling,skills,false,marketing,duplicate,Mirror skill
.qwen/skills/competitor-alternatives,docs,ai_tooling,skills,false,marketing,duplicate,Mirror skill
.qwen/skills/content-strategy,docs,ai_tooling,skills,false,marketing,duplicate,Mirror skill
.qwen/skills/copy-editing,docs,ai_tooling,skills,false,marketing,duplicate,Mirror skill
.qwen/skills/copywriting,docs,ai_tooling,skills,false,marketing,duplicate,Mirror skill
.qwen/skills/email-sequence,docs,ai_tooling,skills,false,marketing,duplicate,Mirror skill
.qwen/skills/form-cro,docs,ai_tooling,skills,false,cro,duplicate,Mirror skill
.qwen/skills/free-tool-strategy,docs,ai_tooling,skills,false,marketing,duplicate,Mirror skill
.qwen/skills/launch-strategy,docs,ai_tooling,skills,false,marketing,duplicate,Mirror skill
.qwen/skills/marketing-ideas,docs,ai_tooling,skills,false,marketing,duplicate,Mirror skill
.qwen/skills/marketing-psychology,docs,ai_tooling,skills,false,marketing,duplicate,Mirror skill
.qwen/skills/onboarding-cro,docs,ai_tooling,skills,false,cro,duplicate,Mirror skill
.qwen/skills/page-cro,docs,ai_tooling,skills,false,cro,duplicate,Mirror skill
.qwen/skills/paid-ads,docs,ai_tooling,skills,false,marketing,duplicate,Mirror skill
.qwen/skills/paywall-upgrade-cro,docs,ai_tooling,skills,false,cro,duplicate,Mirror skill
.qwen/skills/popup-cro,docs,ai_tooling,skills,false,cro,duplicate,Mirror skill
.qwen/skills/pricing-strategy,docs,ai_tooling,skills,false,marketing,duplicate,Mirror skill
.qwen/skills/product-marketing-context,docs,ai_tooling,skills,false,marketing,duplicate,Mirror skill
.qwen/skills/programmatic-seo,docs,ai_tooling,skills,false,seo,duplicate,Mirror skill
.qwen/skills/referral-program,docs,ai_tooling,skills,false,marketing,duplicate,Mirror skill
.qwen/skills/revops,docs,ai_tooling,skills,false,marketing,duplicate,Mirror skill
.qwen/skills/sales-enablement,docs,ai_tooling,skills,false,marketing,duplicate,Mirror skill
.qwen/skills/schema-markup,docs,ai_tooling,skills,false,seo,duplicate,Mirror skill
.qwen/skills/seo-audit,docs,ai_tooling,skills,false,seo,duplicate,Mirror skill
.qwen/skills/signup-flow-cro,docs,ai_tooling,skills,false,cro,duplicate,Mirror skill
